population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toute la population,1,Décès,67,Japon,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,10.24269151136514,10.903859334610809,9.250782764536245
1,Toute la population,1,Décès,119,Trinité-et-Tobago,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,26.935205081718223,30.163259836507425,23.995589070364673
1,Toute la population,1,Décès,84,Irlande,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,23.135098388421778,24.99399033613809,20.748032113312938
1,Toute la population,1,Décès,50,Monténégro,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,27.13103153948568,34.41167818265393,21.8496913365418
1,Toute la population,1,Décès,85,Israël,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,22.79905649468375,24.71195310649285,20.378689082734894
1,Toute la population,1,Décès,33,Arménie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,27.046714982790967,29.26013957701676,24.822716359786714
1,Toute la population,1,Décès,170,Congo,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,23.415615458516342,32.39708963138344,17.168330700842247
1,Toute la population,1,Décès,105,Antigua-et-Barbuda,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,26.223937949514543,30.33777553655887,22.039788441248866
1,Toute la population,1,Décès,86,Italie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.521886739456516,22.13790936874317,18.212141008105988
1,Toute la population,1,Décès,151,Qatar,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,22.54436011912749,29.301337727696417,16.45621150269929
1,Toute la population,1,Décès,51,Pologne,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.84336817384536,21.188312816027256,18.26832808867218
1,Toute la population,1,Décès,135,Brésil,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.822910150547873,16.67350594315966,14.660496196723937
1,Toute la population,1,Décès,101,Canada,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.080674687351173,20.43160703749631,17.373011722356676
1,Toute la population,1,Décès,152,Arabie Saoudite,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.7216583178725,21.642120982225784,14.44086252626763
1,Toute la population,1,Décès,118,Suriname,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.106945871209337,25.3725540070663,13.979494110436086
1,Toute la population,1,Décès,34,Azerbaïdjan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.400967012101438,19.242674023035107,12.480825450740305
1,Toute la population,1,Décès,168,Angola,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,16.52896007186861,25.08677543250062,11.229694367381773
1,Toute la population,1,Décès,171,République démocratique du Congo,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.11971844380942,30.409180798068515,10.313222715304105
1,Toute la population,1,Décès,68,Corée du Sud,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,6.19142886773637,7.082424643419571,5.004748767756497
1,Toute la population,1,Décès,136,Paraguay,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.735612932510747,22.711524851830987,16.811687681112527
1,Toute la population,1,Décès,52,Roumanie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.36970004818469,20.39977904785254,18.293034935707354
1,Toute la population,1,Décès,69,Singapour,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.458711863970663,16.52042668959081,14.31979083993486
1,Toute la population,1,Décès,87,Luxembourg,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,23.965696143961154,27.15018269043053,20.970318913926675
1,Toute la population,1,Décès,102,États Unis,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.567912404652905,21.07703391629564,17.796096173845232
1,Toute la population,1,Décès,57,Belarus,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,16.358908181930275,17.50619784159255,15.119291719972331
1,Toute la population,1,Décès,153,Syrie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,10.924345297044091,12.854503792245264,9.003443795274586
1,Toute la population,1,Décès,169,République centrafricaine,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.783134256953685,25.397226651848186,10.141231271106909
1,Toute la population,1,Décès,121,Bolivie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,14.536962097987143,20.75758864000105,10.304540502383425
1,Toute la population,1,Décès,75,Autriche,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.28657904774637,21.69271084247975,18.4401457479275
1,Toute la population,1,Décès,145,Koweït,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.559549424359947,23.519261532035802,18.1711505617873
1,Toute la population,1,Décès,203,Cap-Vert,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.070882695639158,15.281071452656638,7.7321669159807085
1,Toute la population,1,Décès,176,Comores,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,7.785695501056523,10.732242706681765,5.4196409179036165
1,Toute la population,1,Décès,76,Belgique,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,25.913634343926606,27.87238886681501,23.173185973260498
1,Toute la population,1,Décès,146,Liban,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.52936531881583,21.761227027087543,13.90987478859065
1,Toute la population,1,Décès,177,Djibouti,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,14.11064380561386,19.763113022520162,9.479623670531177
1,Toute la population,1,Décès,160,Afghanistan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,5.369414517475802,9.180449085054361,3.293016920564773
1,Toute la population,1,Décès,178,L’Érythrée,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.488366360578805,23.542822591792596,12.353128105861238
1,Toute la population,1,Décès,128,Guatemala,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,8.87080923225782,9.744964687753194,8.02144825027943
1,Toute la population,1,Décès,139,Algérie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.356044324179392,16.169525073124813,8.297861358453845
1,Toute la population,1,Décès,147,Libye,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,14.648615422481882,20.827478705075656,10.214987903827618
1,Toute la population,1,Décès,72,Nouvelle-Zélande,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.853036692786628,22.71592761491004,18.64582956657932
1,Toute la population,1,Décès,206,La Gambie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.405352401320243,16.09192239772705,7.942034098368404
1,Toute la population,1,Décès,37,Kirghizistan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,12.733733053669857,14.153738854878956,11.577130300946273
1,Toute la population,1,Décès,143,Irak,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.63710841662852,26.676471137891596,17.7480216929451
1,Toute la population,1,Décès,55,Slovénie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.380507873190506,23.246729013248583,19.497404434383117
1,Toute la population,1,Décès,10,Cambodge,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,13.197868629036309,19.77300168588829,9.495953764753624
1,Toute la population,1,Décès,129,Honduras,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,8.616478936921666,11.692468849722939,6.12364913034664
1,Toute la population,1,Décès,92,Espagne,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,16.18157288763314,17.26803578530051,14.527084959506075
1,Toute la population,1,Décès,187,La Somalie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,5.444522839238495,9.057395721561072,3.1552555088906242
1,Toute la population,1,Décès,19,Timor-Leste,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.779473158299211,18.098074414150975,7.640314076480852
1,Toute la population,1,Décès,90,Norvège,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.424660018358903,19.829210906667644,15.078641966602312
1,Toute la population,1,Décès,93,Suède,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.347767256852084,18.609298579112505,15.81382618039172
1,Toute la population,1,Décès,161,Bangladesh,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,8.436646254171212,11.022751658043866,6.0181967835208585
1,Toute la population,1,Décès,144,Jordanie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,22.499543707222642,26.214248919770426,18.99004127930017
1,Toute la population,1,Décès,94,Suisse,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.644237662366947,22.47132869211953,18.278687311930007
1,Toute la population,1,Décès,20,Viêt Nam,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,10.735015586397413,13.440160137124767,8.405830340553974
1,Toute la population,1,Décès,189,Tanzanie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,16.723013978603632,22.80441958327929,11.547966087956752
1,Toute la population,1,Décès,110,Dominique,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,25.341589223516184,33.60960203119599,19.20787717490746
1,Toute la population,1,Décès,58,Estonie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.298096218702145,19.965426482996044,16.70750230740719
1,Toute la population,1,Décès,172,La Guinée équatoriale,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,22.891366291909982,33.95886761808182,15.419989534604976
1,Toute la population,1,Décès,190,L’Ouganda,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.622462904104435,25.94206237930036,15.521164228748606
1,Toute la population,1,Décès,162,Bhoutan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,12.667686484854656,19.860150658783237,8.416261781996125
1,Toute la population,1,Décès,185,Rwanda,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.535405745802862,27.522826265742882,13.500503286204365
1,Toute la population,1,Décès,88,Malte,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,24.709495608105954,28.46017243046468,21.763600302904884
1,Toute la population,1,Décès,111,République dominicaine,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.751394456956794,19.484053856369613,12.33042008700794
1,Toute la population,1,Décès,204,Tchad,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,16.105133330964414,23.428832134904553,10.909402442339278
1,Toute la population,1,Décès,376,Îles Mariannes du Nord,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,33.358527348319605,44.64137862173134,24.240697946925625
1,Toute la population,1,Décès,522,Soudan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,8.957882029740617,14.518087196477701,5.676700100423397
1,Toute la population,1,Décès,106,Les Bahamas,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,40.34397195751208,45.65338128876039,34.472471509207836
1,Toute la population,1,Décès,83,Islande,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.959891581037507,20.78885140665468,15.266195381897456
1,Toute la population,1,Décès,35,Géorgie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,28.00480735025364,32.22381612307536,24.418494418373562
1,Toute la population,1,Décès,154,Tunisie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.308089502015,28.626379173989044,15.233932031701773
1,Toute la population,1,Décès,207,Ghana,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.291551339544071,19.597411811130144,11.333745544463197
1,Toute la population,1,Décès,126,Costa Rica,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.511428172831163,16.871442912715736,14.19114893544547
1,Toute la population,1,Décès,17,Sri Lanka,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,13.007502984620416,14.818807308666882,10.978640388361313
1,Toute la population,1,Décès,179,Éthiopie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.283447701576215,25.088592981468295,13.007758665141159
1,Toute la population,1,Décès,38,Mongolie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,6.513651231998625,8.775475976982808,4.849530449450911
1,Toute la population,1,Décès,53,Serbie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,29.35543245192239,33.500632737698254,25.80447685999011
1,Toute la population,1,Décès,123,Pérou,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,10.877336491788498,12.466523527663663,9.407889293980052
1,Toute la population,1,Décès,367,Monaco,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,33.8133955131933,45.36608201580653,24.124685797887746
1,Toute la population,1,Décès,127,Salvador,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.733938388367132,13.79023387078255,9.929121099105028
1,Toute la population,1,Décès,155,Turquie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.332323389468282,13.221921235498643,9.440247105004767
1,Toute la population,1,Décès,77,Chypre,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,24.925036434437,31.181257488743466,19.97695215772668
1,Toute la population,1,Décès,36,Kazakhstan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.52769729453473,20.085124584364753,17.031021919455064
1,Toute la population,1,Décès,186,Seychelles,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.69977910403594,27.21976235930947,17.087283942186748
1,Toute la population,1,Décès,205,Côte d’Ivoire,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,24.095112726702194,32.6754659265321,18.27953778473499
1,Toute la population,1,Décès,18,Thaïlande,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.168245360426205,23.20298951135559,15.574474376612544
1,Toute la population,1,Décès,369,Nauru,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,56.97151821813233,84.49237676730833,38.50777124260766
1,Toute la population,1,Décès,156,Émirats Arabes Unis,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,25.47322568825126,34.69026561256735,18.57064308578077
1,Toute la population,1,Décès,54,Slovaquie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.738587132652484,22.93598574119813,18.132445746509962
1,Toute la population,1,Décès,298,Samoa américaines,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,35.901694990155434,49.286805177051974,26.031008199537677
1,Toute la population,1,Décès,71,Australie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.431505166533206,19.80165619115187,16.623771180761675
1,Toute la population,1,Décès,180,Kenya,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.61608735486665,24.232229936612384,12.84300132814974
1,Toute la population,1,Décès,374,Niue,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,29.02998626921762,40.923653399971556,20.387549103224494
1,Toute la population,1,Décès,19,Timor-Leste,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,13.003040193226722,19.384081481709142,8.800231177233595
1,Toute la population,1,Décès,39,Tadjikistan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,9.767348020085205,12.910530646160872,7.309568392105181
1,Toute la population,1,Décès,141,Égypte,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.032329911855882,23.95424823847352,12.27854455075796
1,Toute la population,1,Décès,10,Cambodge,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,13.385333429690737,19.70766520193494,9.553081948090396
1,Toute la population,1,Décès,122,Équateur,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.532091090674731,12.345226777901422,10.747803417756508
1,Toute la population,1,Décès,74,Andorre,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.417569508814214,23.239145335708002,12.674910694661413
1,Toute la population,1,Décès,11,Indonésie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,14.015650497605177,19.980281297148295,9.838918482820093
1,Toute la population,1,Décès,95,Royaume-Uni,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,23.432411836632077,24.781469038302724,21.710623249556875
1,Toute la population,1,Décès,59,Lettonie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.10224128080015,22.629037845276127,19.657165362191492
1,Toute la population,1,Décès,380,Palaos,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,47.827626758162765,65.81682920515075,33.81925176290202
1,Toute la population,1,Décès,78,Danemark,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,27.772772852839502,29.348923429387447,25.603166656977777
1,Toute la population,1,Décès,211,Mali,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,22.28356455927776,31.973889371716744,14.937181907029215
1,Toute la population,1,Décès,28,Îles Salomon,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.798677546478174,31.85454143585804,15.00485357946908
1,Toute la population,1,Décès,112,La Grenade,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,24.896784443908935,29.847269263724172,20.487199367092813
1,Toute la population,1,Décès,6,La Chine,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,8.024040043635482,9.157973005799668,7.166712294773559
1,Toute la population,1,Décès,41,Ouzbékistan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.676584006718759,12.718255788838277,10.728976959826895
1,Toute la population,1,Décès,140,Bahreïn,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,24.30440410961577,30.28424086692588,19.0268250270858
1,Toute la population,1,Décès,11,Indonésie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,14.458058166650904,20.408027013174678,10.246411403237165
1,Toute la population,1,Décès,113,Guyane,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.700637799214203,25.071444959021708,17.71038813344956
1,Toute la population,1,Décès,197,Swaziland,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.03058895808302,27.16930526625263,12.064499065152827
1,Toute la population,1,Décès,60,Lithuanie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.732194385785387,22.028203774149855,19.68659262637709
1,Toute la population,1,Décès,163,Inde,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,10.327082760341673,12.404985456090863,7.925414056743727
1,Toute la population,1,Décès,29,Tonga,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,32.86594116779796,46.697682534138295,22.966714980164657
1,Toute la population,1,Décès,164,Népal,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,7.39660484902815,11.042352124393968,4.992443493979983
1,Toute la population,1,Décès,12,Laos,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,17.86352859142366,25.574672239871393,12.761429481729076
1,Toute la population,1,Décès,212,Mauritanie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,21.255765374727225,30.36535041440463,14.43206363503388
1,Toute la population,1,Décès,195,Namibie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,23.564682040122964,29.503100736337338,17.243106188873426
1,Toute la population,1,Décès,198,Zimbabwe,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,14.063838995264334,19.568617638323744,10.063443425805954
1,Toute la population,1,Décès,44,Bosnie-Herzégovine,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.621582010923476,22.935468246959392,16.457618248321808
1,Toute la population,1,Décès,24,Îles Marshall,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,40.23168068567268,60.095643767498764,26.860233981771515
1,Toute la population,1,Décès,46,Croatie (Hrvatska),2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,23.13568929875787,24.756432645942404,21.299666681969182
1,Toute la population,1,Décès,61,Moldova,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.104535723959653,20.614788690470494,17.663134907665018
1,Toute la population,1,Décès,196,Afrique du Sud,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,20.45748716514686,23.45863200207069,17.008765287818097
1,Toute la population,1,Décès,215,Sao Tomé et Principe,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,16.692090638272052,24.168197967178745,11.53116541539534
1,Toute la population,1,Décès,45,Bulgarie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.843826817702183,20.036415257584647,17.674360420149878
1,Toute la population,1,Décès,26,Papouasie-Nouvelle Guinée,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.985711179205648,26.333831871694812,13.009112745967705
1,Toute la population,1,Décès,157,Yémen,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,5.996722349111263,9.861629785870106,3.846759248910252
1,Toute la population,1,Décès,47,République tchèque,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.47532811110639,20.958328082463684,17.986690321246694
1,Toute la population,1,Décès,193,Botswana,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.852364549038805,17.627414087406446,8.091420773221882
1,Toute la population,1,Décès,62,Russie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.98178315983201,21.53637385972619,18.193780481344312
1,Toute la population,1,Décès,216,Sénégal,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,13.80057568689173,19.245985084392277,10.0378713166619
1,Toute la population,1,Décès,175,Burundi,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.63260482130507,17.769705454956387,7.868443550996506
1,Toute la population,1,Décès,213,Niger,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.016982574237232,25.921169072968354,11.842168403784813
1,Toute la population,1,Décès,416,Tuvalu,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,35.60070184415404,51.3030393429684,24.88796913915785
1,Toute la population,1,Décès,27,Samoa,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,12.044385863057194,18.065768819271558,7.878356770088681
1,Toute la population,1,Décès,63,Ukraine,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.87579966321981,20.864939577774635,18.859009638059657
1,Toute la population,1,Décès,43,Albanie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,10.164267179219216,12.914333945390494,7.807334653008746
1,Toute la population,1,Décès,214,Nigeria,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,24.740377939405416,36.161921834458575,17.436604912363208
"1,Toute la population,1,Décès,422,""Virgin Islands, U.S."",2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,23.619090129643634,27.412502097623683,19.308478496920632"
1,Toute la population,1,Décès,208,La Guinée,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,12.511761117421267,18.3300346595871,8.874751414443711
1,Toute la population,1,Décès,22,Fidji,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,40.105122246726985,50.0418769663957,32.18400893224575
1,Toute la population,1,Décès,91,Portugal,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.840560538919338,19.920387926130775,17.304693439624486
1,Toute la population,1,Décès,13,Malaisie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.167242944562258,22.389674495597756,16.291513948406024
1,Toute la population,1,Décès,8,Taiwan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,13.56986493724393,14.529653044898224,12.620737786130794
1,Toute la population,1,Décès,191,Zambie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,25.09755107851885,35.40544010542213,18.26815575727494
1,Toute la population,1,Décès,130,Mexique,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,12.091055787646006,13.024314285775898,11.186645414856
1,Toute la population,1,Décès,173,Gabon,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,25.140595698355042,34.96793153748951,17.47868952969734
1,Toute la population,1,Décès,131,Nicaragua,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,10.970280587196122,13.065415067606127,9.152849514407974
1,Toute la population,1,Décès,385,Porto Rico,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,17.202878011466805,18.4457238168486,15.772440913933933
1,Toute la population,1,Décès,396,Saint-Marin,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,15.07313818197449,20.417291285346437,11.048746593619144
1,Toute la population,1,Décès,53,Serbie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,29.286264638152637,33.596760185553535,25.71524971292701
1,Toute la population,1,Décès,148,Maroc,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,14.096284804501977,22.783363344174212,8.885547147338242
1,Toute la population,1,Décès,149,Palestine,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,18.82229204067266,23.463723415890787,14.44160046778244
1,Toute la population,1,Décès,40,Turkménistan,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,11.80815347711787,13.28478170630177,10.666571788299716
1,Toute la population,1,Décès,18,Thaïlande,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,18.3875091994582,22.278344178521298,15.153863683772478
1,Toute la population,1,Décès,106,Les Bahamas,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,40.59321063638561,46.30105353223677,34.700154383960275
1,Toute la population,1,Décès,35,Géorgie,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2011,29.24805557102256,32.83255780821153,26.02737041331291
1,Toute la population,1,Décès,108,Belize,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,13.532098666138443,16.0210173118198,11.386320085043458
1,Toute la population,1,Décès,181,Madagascar,2,Femme,27,Normalisé selon l'âge,429,Cancer du sein,3,Taux,2010,19.069193417468664,26.91900778103742,13.499989279796237
